RECTYPE,LEA,ESTAB,URN,SCHNAME,NFTYPE,FEEDER,ICLOSE,TOT_COHORT,TOT_OVERALL,TOT_APPREN,TOT_EDUCATION,TOT_FE,TOT_HE,TOT_OTHER_EDU,TOT_EMPLOYMENT,TOT_NOT_SUSTAINED,TOT_NOT_CAPTURED,TOT_OVERALLPER,TOT_APPRENPER,TOT_EDUCATIONPER,TOT_FEPER,TOT_HEPER,TOT_OTHER_EDUPER,TOT_EMPLOYMENTPER,TOT_NOT_SUSTAINEDPER,TOT_NOT_CAPTUREDPER,TOT_COHORT_DIS,TOT_OVERALL_DIS,TOT_APPREN_DIS,TOT_EDUCATION_DIS,TOT_FE_DIS,TOT_HE_DIS,TOT_OTHER_EDU_DIS,TOT_EMPLOYMENT_DIS,TOT_NOT_SUSTAINED_DIS,TOT_NOT_CAPTURED_DIS,TOT_OVERALLPER_DIS,TOT_APPRENPER_DIS,TOT_EDUCATIONPER_DIS,TOT_FEPER_DIS,TOT_HEPER_DIS,TOT_OTHER_EDUPER_DIS,TOT_EMPLOYMENTPER_DIS,TOT_NOT_SUSTAINEDPER_DIS,TOT_NOT_CAPTUREDPER_DIS,TOT_COHORT_NONDIS,TOT_OVERALL_NONDIS,TOT_APPREN_NONDIS,TOT_EDUCATION_NONDIS,TOT_FE_NONDIS,TOT_HE_NONDIS,TOT_OTHER_EDU_NONDIS,TOT_EMPLOYMENT_NONDIS,TOT_NOT_SUSTAINED_NONDIS,TOT_NOT_CAPTURED_NONDIS,TOT_OVERALLPER_NONDIS,TOT_APPRENPER_NONDIS,TOT_EDUCATIONPER_NONDIS,TOT_FEPER_NONDIS,TOT_HEPER_NONDIS,TOT_OTHER_EDUPER_NONDIS,TOT_EMPLOYMENTPER_NONDIS,TOT_NOT_SUSTAINEDPER_NONDIS,TOT_NOT_CAPTUREDPER_NONDIS,L3_COHORT,L3_OVERALL,L3_APPREN,L3_EDUCATION,L3_FE,L3_HE,L3_OTHER_EDU,L3_EMPLOYMENT,L3_NOT_SUSTAINED,L3_NOT_CAPTURED,L3_OVERALLPER,L3_APPRENPER,L3_EDUCATIONPER,L3_FEPER,L3_HEPER,L3_OTHER_EDUPER,L3_EMPLOYMENTPER,L3_NOT_SUSTAINEDPER,L3_NOT_CAPTUREDPER,L3_COHORT_DIS,L3_OVERALL_DIS,L3_APPREN_DIS,L3_EDUCATION_DIS,L3_FE_DIS,L3_HE_DIS,L3_OTHER_EDU_DIS,L3_EMPLOYMENT_DIS,L3_NOT_SUSTAINED_DIS,L3_NOT_CAPTURED_DIS,L3_OVERALLPER_DIS,L3_APPRENPER_DIS,L3_EDUCATIONPER_DIS,L3_FEPER_DIS,L3_HEPER_DIS,L3_OTHER_EDUPER_DIS,L3_EMPLOYMENTPER_DIS,L3_NOT_SUSTAINEDPER_DIS,L3_NOT_CAPTUREDPER_DIS,L3_COHORT_NONDIS,L3_OVERALL_NONDIS,L3_APPREN_NONDIS,L3_EDUCATION_NONDIS,L3_FE_NONDIS,L3_HE_NONDIS,L3_OTHER_EDU_NONDIS,L3_EMPLOYMENT_NONDIS,L3_NOT_SUSTAINED_NONDIS,L3_NOT_CAPTURED_NONDIS,L3_OVERALLPER_NONDIS,L3_APPRENPER_NONDIS,L3_EDUCATIONPER_NONDIS,L3_FEPER_NONDIS,L3_HEPER_NONDIS,L3_OTHER_EDUPER_NONDIS,L3_EMPLOYMENTPER_NONDIS,L3_NOT_SUSTAINEDPER_NONDIS,L3_NOT_CAPTUREDPER_NONDIS,L2_COHORT,L2_OVERALL,L2_APPREN,L2_EDUCATION,L2_FE,L2_HE,L2_OTHER_EDU,L2_EMPLOYMENT,L2_NOT_SUSTAINED,L2_NOT_CAPTURED,L2_OVERALLPER,L2_APPRENPER,L2_EDUCATIONPER,L2_FEPER,L2_HEPER,L2_OTHER_EDUPER,L2_EMPLOYMENTPER,L2_NOT_SUSTAINEDPER,L2_NOT_CAPTUREDPER,L2_COHORT_DIS,L2_OVERALL_DIS,L2_APPREN_DIS,L2_EDUCATION_DIS,L2_FE_DIS,L2_HE_DIS,L2_OTHER_EDU_DIS,L2_EMPLOYMENT_DIS,L2_NOT_SUSTAINED_DIS,L2_NOT_CAPTURED_DIS,L2_OVERALLPER_DIS,L2_APPRENPER_DIS,L2_EDUCATIONPER_DIS,L2_FEPER_DIS,L2_HEPER_DIS,L2_OTHER_EDUPER_DIS,L2_EMPLOYMENTPER_DIS,L2_NOT_SUSTAINEDPER_DIS,L2_NOT_CAPTUREDPER_DIS,L2_COHORT_NONDIS,L2_OVERALL_NONDIS,L2_APPREN_NONDIS,L2_EDUCATION_NONDIS,L2_FE_NONDIS,L2_HE_NONDIS,L2_OTHER_EDU_NONDIS,L2_EMPLOYMENT_NONDIS,L2_NOT_SUSTAINED_NONDIS,L2_NOT_CAPTURED_NONDIS,L2_OVERALLPER_NONDIS,L2_APPRENPER_NONDIS,L2_EDUCATIONPER_NONDIS,L2_FEPER_NONDIS,L2_HEPER_NONDIS,L2_OTHER_EDUPER_NONDIS,L2_EMPLOYMENTPER_NONDIS,L2_NOT_SUSTAINEDPER_NONDIS,L2_NOT_CAPTUREDPER_NONDIS,LALLOTH_COHORT,LALLOTH_OVERALL,LALLOTH_APPREN,LALLOTH_EDUCATION,LALLOTH_FE,LALLOTH_HE,LALLOTH_OTHER_EDU,LALLOTH_EMPLOYMENT,LALLOTH_NOT_SUSTAINED,LALLOTH_NOT_CAPTURED,LALLOTH_OVERALLPER,LALLOTH_APPRENPER,LALLOTH_EDUCATIONPER,LALLOTH_FEPER,LALLOTH_HEPER,LALLOTH_OTHER_EDUPER,LALLOTH_EMPLOYMENTPER,LALLOTH_NOT_SUSTAINEDPER,LALLOTH_NOT_CAPTUREDPER,LALLOTH_COHORT_DIS,LALLOTH_OVERALL_DIS,LALLOTH_APPREN_DIS,LALLOTH_EDUCATION_DIS,LALLOTH_FE_DIS,LALLOTH_HE_DIS,LALLOTH_OTHER_EDU_DIS,LALLOTH_EMPLOYMENT_DIS,LALLOTH_NOT_SUSTAINED_DIS,LALLOTH_NOT_CAPTURED_DIS,LALLOTH_OVERALLPER_DIS,LALLOTH_APPRENPER_DIS,LALLOTH_EDUCATIONPER_DIS,LALLOTH_FEPER_DIS,LALLOTH_HEPER_DIS,LALLOTH_OTHER_EDUPER_DIS,LALLOTH_EMPLOYMENTPER_DIS,LALLOTH_NOT_SUSTAINEDPER_DIS,LALLOTH_NOT_CAPTUREDPER_DIS,LALLOTH_COHORT_NONDIS,LALLOTH_OVERALL_NONDIS,LALLOTH_APPREN_NONDIS,LALLOTH_EDUCATION_NONDIS,LALLOTH_FE_NONDIS,LALLOTH_HE_NONDIS,LALLOTH_OTHER_EDU_NONDIS,LALLOTH_EMPLOYMENT_NONDIS,LALLOTH_NOT_SUSTAINED_NONDIS,LALLOTH_NOT_CAPTURED_NONDIS,LALLOTH_OVERALLPER_NONDIS,LALLOTH_APPRENPER_NONDIS,LALLOTH_EDUCATIONPER_NONDIS,LALLOTH_FEPER_NONDIS,LALLOTH_HEPER_NONDIS,LALLOTH_OTHER_EDUPER_NONDIS,LALLOTH_EMPLOYMENTPER_NONDIS,LALLOTH_NOT_SUSTAINEDPER_NONDIS,LALLOTH_NOT_CAPTUREDPER_NONDIS
1,886,4113,138167,Astor Secondary School,ACC,0,0,68,51,1,22,3,19,0,28,11,6,75%,1%,32%,4%,28%,0%,41%,16%,9%,17,13,SUPP,SUPP,SUPP,4,0,9,SUPP,SUPP,76%,SUPP,SUPP,SUPP,24%,0%,53%,SUPP,SUPP,51,38,SUPP,SUPP,SUPP,15,0,19,SUPP,SUPP,75%,SUPP,SUPP,SUPP,29%,0%,37%,SUPP,SUPP,57,46,0,22,3,19,0,24,6,5,81%,0%,39%,5%,33%,0%,42%,11%,9%,13,11,0,SUPP,SUPP,4,0,SUPP,2,0,85%,0%,SUPP,SUPP,31%,0%,SUPP,15%,0%,44,35,0,SUPP,SUPP,15,0,SUPP,4,5,80%,0%,SUPP,SUPP,34%,0%,SUPP,9%,11%,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,6,3,1,0,0,0,0,2,3,0,50%,17%,0%,0%,0%,0%,33%,50%,0%,1,SUPP,SUPP,0,0,0,0,SUPP,SUPP,0,SUPP,SUPP,0%,0%,0%,0%,SUPP,SUPP,0%,5,SUPP,SUPP,0,0,0,0,SUPP,SUPP,0,SUPP,SUPP,0%,0%,0%,0%,SUPP,SUPP,0%
1,886,4172,136571,Hartsdown Academy,ACC,0,0,18,7,0,3,0,3,0,4,8,3,39%,0%,17%,0%,17%,0%,22%,44%,17%,9,3,0,SUPP,0,SUPP,0,SUPP,5,1,33%,0%,SUPP,0%,SUPP,0%,SUPP,56%,11%,9,4,0,SUPP,0,SUPP,0,SUPP,3,2,44%,0%,SUPP,0%,SUPP,0%,SUPP,33%,22%,8,6,0,3,0,3,0,3,1,1,75%,0%,38%,0%,38%,0%,38%,13%,13%,3,SUPP,0,SUPP,0,SUPP,0,SUPP,SUPP,SUPP,SUPP,0%,SUPP,0%,SUPP,0%,SUPP,SUPP,SUPP,5,SUPP,0,SUPP,0,SUPP,0,SUPP,SUPP,SUPP,SUPP,0%,SUPP,0%,SUPP,0%,SUPP,SUPP,SUPP,7,1,0,0,0,0,0,1,5,1,14%,0%,0%,0%,0%,0%,14%,71%,14%,5,SUPP,0,0,0,0,0,SUPP,SUPP,SUPP,SUPP,0%,0%,0%,0%,0%,SUPP,SUPP,SUPP,2,SUPP,0,0,0,0,0,SUPP,SUPP,SUPP,SUPP,0%,0%,0%,0%,0%,SUPP,SUPP,SUPP,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,886,4196,136583,Towers School and Sixth Form Centre,ACC,0,0,80,68,6,23,1,20,2,39,7,5,85%,8%,29%,1%,25%,3%,49%,9%,6%,15,9,SUPP,SUPP,SUPP,SUPP,0,6,3,3,60%,SUPP,SUPP,SUPP,SUPP,0%,40%,20%,20%,65,59,SUPP,SUPP,SUPP,SUPP,2,33,4,2,91%,SUPP,SUPP,SUPP,SUPP,3%,51%,6%,3%,61,56,3,23,1,20,2,30,3,2,92%,5%,38%,2%,33%,3%,49%,5%,3%,11,SUPP,SUPP,SUPP,SUPP,SUPP,0,6,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,55%,SUPP,SUPP,50,SUPP,SUPP,SUPP,SUPP,SUPP,2,24,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,4%,48%,SUPP,SUPP,8,6,1,0,0,0,0,5,1,1,75%,13%,0%,0%,0%,0%,63%,13%,13%,1,SUPP,SUPP,0,0,0,0,SUPP,SUPP,SUPP,SUPP,SUPP,0%,0%,0%,0%,SUPP,SUPP,SUPP,7,SUPP,SUPP,0,0,0,0,5,SUPP,SUPP,SUPP,SUPP,0%,0%,0%,0%,71%,SUPP,SUPP,11,6,2,0,0,0,0,4,3,2,55%,18%,0%,0%,0%,0%,36%,27%,18%,3,SUPP,SUPP,0,0,0,0,SUPP,SUPP,SUPP,SUPP,SUPP,0%,0%,0%,0%,SUPP,SUPP,SUPP,8,6,2,0,0,0,0,4,SUPP,SUPP,75%,25%,0%,0%,0%,0%,50%,SUPP,SUPP
1,886,4246,148712,The North School,ACC,0,0,64,53,7,19,0,19,0,27,9,2,83%,11%,30%,0%,30%,0%,42%,14%,3%,14,10,SUPP,SUPP,0,SUPP,0,6,SUPP,SUPP,71%,SUPP,SUPP,0%,SUPP,0%,43%,SUPP,SUPP,50,43,SUPP,SUPP,0,SUPP,0,21,SUPP,SUPP,86%,SUPP,SUPP,0%,SUPP,0%,42%,SUPP,SUPP,53,46,5,19,0,19,0,22,5,2,87%,9%,36%,0%,36%,0%,42%,9%,4%,11,SUPP,SUPP,SUPP,0,SUPP,0,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP,0%,SUPP,SUPP,SUPP,42,SUPP,SUPP,SUPP,0,SUPP,0,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,SUPP,0%,SUPP,SUPP,SUPP,9,7,2,0,0,0,0,5,2,0,78%,22%,0%,0%,0%,0%,56%,22%,0%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,886,4249,136581,Valley Park School,ACC,0,0,161,148,17,75,1,74,0,56,10,3,92%,11%,47%,1%,46%,0%,35%,6%,2%,17,15,2,10,SUPP,SUPP,0,3,2,0,88%,12%,59%,SUPP,SUPP,0%,18%,12%,0%,144,133,15,65,SUPP,SUPP,0,53,8,3,92%,10%,45%,SUPP,SUPP,0%,37%,6%,2%,157,145,16,75,1,74,0,54,9,3,92%,10%,48%,1%,47%,0%,34%,6%,2%,16,SUPP,SUPP,10,SUPP,SUPP,0,SUPP,SUPP,0,SUPP,SUPP,63%,SUPP,SUPP,0%,SUPP,SUPP,0%,141,SUPP,SUPP,65,SUPP,SUPP,0,SUPP,SUPP,3,SUPP,SUPP,46%,SUPP,SUPP,0%,SUPP,SUPP,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,886,4522,118835,Maidstone Grammar School,FD,0,0,188,172,7,135,2,132,1,30,12,4,91%,4%,72%,1%,70%,1%,16%,6%,2%,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,184,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,187,172,7,135,2,132,1,30,12,3,92%,4%,72%,1%,71%,1%,16%,6%,2%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,886,4523,118836,Maidstone Grammar School for Girls,FD,0,0,159,150,6,110,1,108,1,34,6,3,94%,4%,69%,1%,68%,1%,21%,4%,2%,17,15,SUPP,9,SUPP,SUPP,SUPP,SUPP,1,1,88%,SUPP,53%,SUPP,SUPP,SUPP,SUPP,6%,6%,142,135,SUPP,101,SUPP,SUPP,SUPP,SUPP,5,2,95%,SUPP,71%,SUPP,SUPP,SUPP,SUPP,4%,1%,155,148,5,110,1,108,1,33,5,2,95%,3%,71%,1%,70%,1%,21%,3%,1%,15,SUPP,0,9,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,0%,60%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,140,SUPP,5,101,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,4%,72%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,886,4527,137800,Borden Grammar School,ACC,0,0,108,96,4,68,2,66,0,24,7,5,89%,4%,63%,2%,61%,0%,22%,6%,5%,8,7,0,5,SUPP,SUPP,0,2,1,0,88%,0%,63%,SUPP,SUPP,0%,25%,13%,0%,100,89,4,63,SUPP,SUPP,0,22,6,5,89%,4%,63%,SUPP,SUPP,0%,22%,6%,5%,108,96,4,68,2,66,0,24,7,5,89%,4%,63%,2%,61%,0%,22%,6%,5%,8,7,0,5,SUPP,SUPP,0,2,1,0,88%,0%,63%,SUPP,SUPP,0%,25%,13%,0%,100,89,4,63,SUPP,SUPP,0,22,6,5,89%,4%,63%,SUPP,SUPP,0%,22%,6%,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,886,4528,138019,The Norton Knatchbull School,ACC,0,0,130,118,8,86,4,80,2,24,6,6,91%,6%,66%,3%,62%,2%,18%,5%,5%,12,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,8%,118,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,5,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,4%,129,118,8,86,4,80,2,24,6,5,91%,6%,67%,3%,62%,2%,19%,5%,4%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,886,4534,118840,Simon Langton Girls' Grammar School,VC,0,0,154,130,7,89,9,80,0,34,15,9,84%,5%,58%,6%,52%,0%,22%,10%,6%,8,SUPP,SUPP,6,0,6,0,SUPP,0,SUPP,SUPP,SUPP,75%,0%,75%,0%,SUPP,0%,SUPP,146,SUPP,SUPP,83,9,74,0,SUPP,15,SUPP,SUPP,SUPP,57%,6%,51%,0%,SUPP,10%,SUPP,151,128,6,88,9,79,0,34,15,8,85%,4%,58%,6%,52%,0%,23%,10%,5%,7,SUPP,0,SUPP,0,SUPP,0,SUPP,0,SUPP,SUPP,0%,SUPP,0%,SUPP,0%,SUPP,0%,SUPP,144,SUPP,6,SUPP,9,SUPP,0,SUPP,15,SUPP,SUPP,4%,SUPP,6%,SUPP,0%,SUPP,10%,SUPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,2,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,886,4622,118843,The Judd School,VA,0,0,231,206,6,184,1,182,1,16,16,9,89%,3%,80%,SP,79%,SP,7%,7%,4%,13,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,8%,218,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,8,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,4%,230,206,6,184,1,182,1,16,16,8,90%,3%,80%,SP,79%,SP,7%,7%,3%,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
1,886,4633,141628,Ursuline College,ACC,0,0,56,51,2,30,0,30,0,19,4,1,91%,4%,54%,0%,54%,0%,34%,7%,2%,11,10,0,7,0,7,0,3,SUPP,SUPP,91%,0%,64%,0%,64%,0%,27%,SUPP,SUPP,45,41,2,23,0,23,0,16,SUPP,SUPP,91%,4%,51%,0%,51%,0%,36%,SUPP,SUPP,56,51,2,30,0,30,0,19,4,1,91%,4%,54%,0%,54%,0%,34%,7%,2%,11,10,0,7,0,7,0,3,SUPP,SUPP,91%,0%,64%,0%,64%,0%,27%,SUPP,SUPP,45,41,2,23,0,23,0,16,SUPP,SUPP,91%,4%,51%,0%,51%,0%,36%,SUPP,SUPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
